PersonRef,PersonID,PersonSystemId,FirstName,LastName,Other_Details,Title,Occupation,Office,Residence,IsDeleted,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"LA_1363",1363,"LA","William","Greensone",,"of_Bargatton",,"JP",,0,"Bargatton_in_Balmaghie_parish_in_Kirkcudbright?_Involved_in_cases_in_1658.","LEM","07_23_02_15:23:58","jhm","11_27_03_11:00:22"
"LA_1364",1364,"LA","John","Carsan",,"of_Sewick",,,,0,"Involved_in_cases_in_1658-9._?Senwick.","LEM","07_23_02_15:24:25","jhm","11_20_03_10:52:39"
"LA_1365",1365,"LA","Patrick","Learmouth",,"Sir_of_Dairsie",,,"Dairsie",0,"Involved_with_trial_in_1569.","LEM","07_24_02_10:22:34","jhm","01_22_04_10:53:13"
"LA_1366",1366,"LA","John","Graham","4th_Earl","Earl_of_Montrose",,,,0,"Involved_in_trial_in_1593.","LEM","07_24_02_13:20:03","jhm","12_02_03_12:49:31"
"LA_137",137,"LA","John","Ramsay",,"Sir_of_Edington",,"Sheriff_Depute","Edington",0,"Involved_in_cases_and_trials_in_1629_and_1633-4._?related_to_David_Ramsay_of_Edington_LA_154.","LEM","06_15_01_09:34:19","jhm","01_22_04_15:25:35"
"LA_1372",1372,"LA","William","Shaw",,,,"master_of_work",,0,"Involved_in_case_in_1592.","LEM","07_26_02_09:40:56","jhm","01_22_04_13:55:23"
"LA_1373",1373,"LA","James_(VI)","Stewart",,"King_of_Scotland",,,,0,"Involved_in_cases_in_1591_and_1593.","LEM","07_26_02_09:58:51","jhm","12_01_03_14:49:18"
"LA_1374",1374,"LA","Ludovick","Stewart",,"Duke_of_Lennox",,,,0,"Involved_in_cases_in_1591_and_1593.","LEM","07_26_02_09:59:38","jhm","12_01_03_15:41:09"
"LA_1375",1375,"LA","David","Lindsay",,"Mr","minister",,,0,"Don't_know_where_he_was_minister._Involved_in_case_in_1593._I_think_this_may_have_been_David_Lindsay_of_Putturmie._He_was_minister_at_South_Leith_(Restalrig)_from_1560_until_17th_century_but_was_actively_involved_in_politics._He_attended_Assembly_50_times,_was_closely_associated_with_James_VI_(he_conducted_marriage_ceremony_and_baptism_of_royal_children)._Was_appointed_bishop_of_Ross_and_was_member_of_Privy_Council_from_1600_and_accompanied_James_to_London._He_kept_his_parish_appointment_but_there_seems_to_have_been_a_reader_there_until_his_son_took_over_in_1613._He_seems_to_have_been_around_a_very_long_time.","LEM","07_26_02_11:59:31","jhm","01_22_04_13:27:46"
"LA_1376",1376,"LA","Robert","Gardener",,,"notary",,,0,"I_think_he_was_the_King's_notary._Involved_in_case_in_1591.","LEM","07_26_02_12:03:57","jhm","11_25_03_12:20:19"
"LA_1377",1377,"LA","John","Seton",,"Sir_of_Barns",,,"Barns",0,"Involved_in_case_in_1591.","LEM","07_26_02_12:09:06","jhm","12_12_03_16:05:24"
"LA_1378",1378,"LA","Walter","Ogilvie",,"Mr",,,,0,"Involved_in_trial_in_1591.","LEM","07_26_02_12:09:28","jhm","12_05_03_14:04:46"
"LA_1379",1379,"LA","Steven","Bannatyne",,,"schoolmaster","schoolmaster_to_Lord_Seton_of_Barns","Barns",0,"Involved_in_1591.","LEM","07_26_02_12:10:04","jhm","12_19_03_14:34:14"
"LA_138",138,"LA","William","Cockburn",,"Sir",,"Sherrif_of_Berwick","Langton",0,"Involved_in_cases_in_1629._Was_infirm_and_aged_by_then._Sir_John_Home_of_Rentoun_and_Sir_Alexander_Nisbet_of_West_Nisbet_took_the_oath_of_Sheriff_in_his_place_(RPC_2nd_S,_v3_p._274).__King_Charles_I_mentions_him_a_letter_ordering_the_arrest_of_John_Neill_in_England_(Register_of_Royal_Letters,_v2_p._423)._Not_the_same_as_LA_1764.","LEM","06_15_01_09:36:31","jhm","11_20_03_12:05:36"
"LA_1380",1380,"LA","John","Pap",,"Mr","servant",,,0,"He_was_servant_to_John_Seton._Involved_in_case_in_1591.","LEM","07_26_02_12:11:03","jhm","12_05_03_14:59:39"
"LA_1381",1381,"LA","Thomas","Gedde",,,,,,0,"Involved_in_case_in_1591.","LEM","07_26_02_12:17:59","jhm","11_25_03_12:27:04"
"LA_1382",1382,"LA","William","Hart",,"Mr",,,,0,"May_be_the_same_as_LA_196_or_JO_837._Involved_in_case_in_1607.","LEM","07_26_02_13:14:22","jhm","11_27_03_14:29:59"
"LA_1383",1383,"LA","Patrick","Bannatyne",,"Mr",,,,0,"Involved_in_1607.","LEM","07_26_02_13:14:46","jhm","12_19_03_14:33:56"
"LA_1384",1384,"LA","Andrew","Majoribank",,"Mr",,"Justice_of_the_Peace",,0,"Involved_in_cases_in_1659-60.","LEM","07_30_02_10:47:44","jhm","12_02_03_09:42:43"
"LA_1385",1385,"LA","Robert","Rodgers",,"Mr_of_Wester_Gladsmuir",,"Justice_of_the_Peace","Gladsmuir,_Haddington",0,"Involved_in_cases_in_1659-60.","LEM","07_30_02_10:49:32","jhm","12_12_03_11:49:14"
"LA_1386",1386,"LA","John","Forrester",,,,"constable","Tranent",0,"Involved_in_cases_in_1659-60.","LEM","07_30_02_11:07:27","jhm","11_25_03_11:47:43"
"LA_1387",1387,"LA","James","Cowan",,,,,"Haddington",0,"Involved_in_cases_in_1659-60_from_Tranent.","LEM","07_30_02_11:07:55","jhm","11_20_03_13:36:09"
"LA_1388",1388,"LA","James","Scott",,,"tailor",,"Haddington",0,"Involved_in_case_cases_in_1659_from_Tranent.","LEM","07_30_02_11:08:25","jhm","12_12_03_15:28:05"
"LA_1389",1389,"LA","Archibald","Purves",,,,,"Haddington",0,"Involved_with_cases_in_1659_from_Tranent.","LEM","07_30_02_11:54:32","jhm","12_12_03_09:37:22"
"LA_139",139,"LA","Alexander","Pae",,,"maltman",,"Eyemouth",0,"Elizabeth_Bathgate's_husband,_involved_in_her_trial_in_1634.","LEM","06_15_01_10:43:43","jhm","12_05_03_14:28:02"
"LA_1391",1391,"LA","Andrew","Mar",,"Mr",,"Justice_of_the_Peace","East_Lothian",0,"Involved_in_case_in_1659.","LEM","07_30_02_12:10:17","jhm","12_02_03_09:53:24"
"LA_1392",1392,"LA","Robert","Donaldson",,,,"constable","Prestonpans",0,"Involved_in_cases_in_1659.","LEM","07_30_02_13:42:30","jhm","11_20_03_15:06:38"
"LA_1393",1393,"LA","John","Hepburn",,,,"constable","Haddington",0,"Was_constable_of_Prestonpans._Involved_in_cases_in_1659_and_1662.","LEM","07_30_02_13:42:55","jhm","11_27_03_15:26:50"
"LA_1394",1394,"LA","Robert","Drummond",,,,"constable","Preston,_Haddington",0,"?Prestonpans._Involved_in_case_in_1659._May_be_the_same_as_JO_1439.","LEM","08_01_02_09:25:11","jhm","11_20_03_15:41:31"
"LA_1395",1395,"LA","George","Wallace",,,,"constable_of_Preston","Preston",0,"Involved_in_case_in_1659.","LEM","08_01_02_09:25:50","jhm","12_18_03_12:15:00"
"LA_1396",1396,"LA","Alexander","Dick",,,,"clerk_to_the_Justice_of_the_Peace","Haddington",0,"Involved_in_cases_in_1659.","LEM","08_01_02_09:57:42","jhm","01_07_04_11:38:34"
"LA_1397",1397,"LA","Thomas","Kirkaldie",,"Mr","minister",,"Tranent",0,"Involved_in_case_in_1659._Minister_ar_Tranent_1658-1662_when_he_was_deprived._Had_previously_been_at_Carnwath.","LEM","08_01_02_10:16:14","jhm","12_01_03_15:12:07"
"LA_1398",1398,"LA","David","Hewstone",,,,,"Haddington",0,"Involved_in_case_in_1659.","LEM","08_01_02_10:16:53","jhm","11_27_03_15:49:35"
"LA_1399",1399,"LA","Walter","Scott",,,,"kirk_elder_depute_clerk_to_JP","Haddington",0,"He_was_an_elder_in_the_kirk._Involved_in_cases_in_1659-60.","LEM","08_01_02_10:17:12","jhm","12_12_03_15:36:19"
"LA_14",14,"LA","John","Smith","son_of_a_portioner",,,,,0,"Involved_in_trial_in_1629.","LEM","05_17_01_10:26:09","jhm","12_15_03_11:59:43"
"LA_140",140,"LA","Thomas","Hope","son_to_Thomas_Hope","Sir_(younger)_of_Craighall","advocate","substitute_to_Lord_Advocate","Craighall",0,"Involved_in_trial_in_1634.","LEM","06_15_01_10:45:37","jhm","12_01_03_09:45:35"
"LA_1400",1400,"LA","Richard","Trimble",,,,"elder","Tranent",0,"I_think_he_was_a_church_elder,_not_Richard_the_elder_because_'elder'_comes_after_Tranent,_not_his_name._Involved_in_case_in_1659._May_be_the_same_as_Richard_Turnbull_LA_1403.","LEM","08_01_02_10:17:46","jhm","12_17_03_11:57:00"
"LA_1401",1401,"LA","John","Sinclair",,"Mr","minister",,"Ormiston",0,"Brother_of_George_Sinclair,_author_of_'Satan's_Invisible_World_Discovered'._Involved_in_cases_in_1649,_1660-61_and_1678.","LEM","08_01_02_10:21:47","jhm","12_15_03_10:27:12"
"LA_1402",1402,"LA","Ninian","Reid","indweller",,,,"Tranent",0,"Involved_in_case_in_1660.","LEM","08_01_02_10:22:17","jhm","12_12_03_10:27:28"
"LA_1403",1403,"LA","Richard","Turnbull",,,,,"Haddington",0,"Involved_in_case_in_1660._May_be_the_same_as_Richard_Trimble_LA_1400.","LEM","08_01_02_10:30:18","jhm","12_18_03_11:09:33"
"LA_1404",1404,"LA","William","Campbell",,"of_Whitehaugh",,"bailie","Ayr",0,"Possibly__a_bailie,_called_a_deputato_de_Air._Involved_in_cases_in_1583.","LEM","08_01_02_11:44:42","jhm","11_20_03_10:39:00"
"LA_1405",1405,"LA","George","Jameson",,,,"provost","Ayr",0,"Involved_in_cases_in_1595.","LEM","08_01_02_16:33:14","jhm","12_01_03_14:05:13"
"LA_1406",1406,"LA","George","Cochrane",,,,"bailie","Ayr",0,"Involved_in_case_in_1595.","LEM","08_01_02_16:33:46","jhm","11_20_03_11:36:55"
"LA_1407",1407,"LA","David","Fergushill",,,,"bailie","Ayr",0,"Involved_in_cases_in_1595.","LEM","08_01_02_16:34:11","jhm","11_25_03_10:08:44"
"LA_1408",1408,"LA","John","MacCrae",,,,"officer","Ayr",0,"Involved_in_case_in_1618.","LEM","08_02_02_10:24:48","jhm","12_02_03_10:30:32"
"LA_1409",1409,"LA","James","Lowdoun",,,,"officer_of_Ayr","Ayr",0,"Involved_in_case_in_1624.","LEM","08_02_02_10:31:19","jhm","12_01_03_16:27:15"
"LA_141",141,"LA","Mark","Home",,,,,"Chirnside",0,"Involved_in_trial_in_1634.","LEM","06_15_01_11:46:02","jhm","11_27_03_16:32:47"
"LA_1410",1410,"LA","Thomas","Bell",,"Mr","minister","Moderator_of_the_Irvine_Presbytery","Irvine",0,"Involved_in_cases_in_1650.","LEM","08_02_02_11:44:40","jhm","12_19_03_14:36:34"
"LA_1411",1411,"LA","Alexander","Bogue",,,"witch_pricker",,,0,"Involved_in_case_in_1650.","LEM","08_02_02_11:48:43","jhm","12_19_03_14:41:23"
"LA_1412",1412,"LA","Alexander","Simpson",,,,"beadle","Irvine",0,"Involved_in_case_in_1650.","LEM","08_02_02_11:52:31","jhm","12_15_03_10:10:07"
"LA_1413",1413,"LA","Katherine","Ross",,"Lady_of_Foulis",,,"Foulis",0,"Involved_in_trial_in_1590.","LEM","08_05_02_09:59:32","jhm","12_12_03_12:14:11"
"LA_1414",1414,"LA","James","Rowat",,"Mr","minister",,"Kilmarnock",0,"Was_minister_at_2nd_charge_Kilmarnock_from_1649_until_deprived_in_1663._Involved_in_cases_in_1650.","LEM","08_05_02_11:26:27","jhm","12_12_03_12:22:10"
"LA_1415",1415,"LA","Andrew","Hutchison",,"Mr","minister",,"Stewarton",0,"Involved_in_cases_in_1650._Minister_at_Stewarton_1647,_did_not_conform_to_episcopacy_so_confined_in_1662,_later_indulged_in_1672.","LEM","08_05_02_11:26:59","jhm","01_22_04_12:37:59"
"LA_1416",1416,"LA","Robert","Urie",,"Mr","minister",,"Pierstoun",0,"Involved_in_cases_in_1650._Minister_at_Pierstoun_1642_to_1650.","LEM","08_05_02_11:27:35","jhm","12_18_03_15:44:15"
"LA_1417",1417,"LA","Thomas","Guthrie",,,,"ruling_elder","Irvine",0,"Involved_in_cases_in_1650.","LEM","08_05_02_11:28:01","jhm","11_27_03_11:22:08"
"LA_1418",1418,"LA","James","Glendinning",,"Mr","minister",,"Largs",0,"Involved_in_cases_in_1650._Minister_at_Kilbarchan_1647-8,_transferred_to_Largs_1649_then_to_Glendinning_in_1658.","LEM","08_05_02_11:30:53","jhm","01_07_04_16:29:13"
"LA_1419",1419,"LA","William","Rodgers",,"Mr","minister",,"West_Kilbride",0,"Minister_at_West_Kilbride_1649-1650._Involved_in_cases_in_1650.","LEM","08_05_02_11:34:47","jhm","12_12_03_11:50:19"
"LA_142",142,"LA","Issobel","Ker",,"Lady_Ayton",,,"Ayton",0,"Husband_was_Sir_Patrik_Home_of_Ayton_LA_110_who_was_involved_with_many_cases._She_was_involved_with_case_in_1634.","LEM","06_15_01_12:57:36","jhm","12_01_03_14:37:38"
"LA_1420",1420,"LA","Gilbert","Richard",,,,"provost","Ayr",0,"Involved_in_cases_in_1650.","LEM","08_05_02_11:46:48","jhm","12_12_03_10:53:51"
"LA_1421",1421,"LA","Gilbert","MacMount",,,,"bailie","Ayr",0,"Involved_in_cases_in_1650.","LEM","08_05_02_11:47:27","jhm","12_02_03_09:40:13"
"LA_1422",1422,"LA","Matthew","Mowat",,"Mr","minister",,"Kilmarnock",0,"Involved_in_cases_in_1650._Minister__at_Kilmarnock_from_1641._Was_a_Protestor_in_1651,_when_he_was_Moderator_of_Synod._Was_imprisoned_in_1662_and_was_deprived_the_same_year.","LEM","08_05_02_12:05:12","jhm","12_05_03_11:46:18"
"LA_1423",1423,"LA","Hugh","Kennedy",,,,"former_provost","Ayr",0,"Involved_in_cases_in_1644.","LEM","08_07_02_08:53:56","jhm","12_01_03_14:36:28"
"LA_1424",1424,"LA","John","Crawford",,,,"former_bailie","Ayr",0,"Involved_in_cases_in_1652_and_1658-9.","LEM","08_07_02_08:54:49","jhm","01_07_04_11:21:58"
"LA_1425",1425,"LA","James","Chalmer",,,,"former_bailie","Ayr",0,"Involved_in_cases_in_1652_and_1658-9._His_cases_were_all_from_the_burgh_of_Ayr._He_may_be_the_same_as_LA_624_although_probably_not.","LEM","08_07_02_08:55:11","jhm","11_20_03_11:09:28"
"LA_143",143,"LA","George","Home",,"Mr",,,"Eyemouth",0,"Servant_to_Lord_Blackhill_(Alexander_Home)._Involved_with_cases_in_1631,_1633_and_1649.","LEM","06_18_01_10:02:28","jhm","11_27_03_16:03:42"
"LA_1432",1432,"LA","Patrick","Colville",,"Mr","minister",,"Beith",0,"Minister_at_Beith_from_1645_to_1662._Was_member_of_Assembly_in_1645_and_elected_moderator_of_Synod_in_1661._Involved_in_case_in_1650.","LEM","08_08_02_14:14:08","jhm","01_07_04_11:08:42"
"LA_1433",1433,"LA","William","Russell",,"Mr","minister",,"Kilbirnie",0,"Minister_at_Kilbirnie_1619-1661._Member_of_GA_in_1638._Involved_in_case_in_1650.","LEM","08_08_02_14:14:36","jhm","12_12_03_12:26:24"
"LA_1434",1434,"LA","William","Guthrie",,"Mr","minister",,,0,"Fenwick_or_New_Kilmarnock,_1644-48._Joined_Protestors_1651_and_deprived_in_1664._Involved_in_case_in_1650_","LEM","08_08_02_14:21:11","jhm","11_27_03_11:15:32"
"LA_1436",1436,"LA","William","Cuningham",,"of_Craigends",,,"Craigends,_Renfrewshire",0,"Involved_in_case_in_1699._Possibly_related_to_JO_823.","LEM","08_14_02_10:11:01","jhm","11_20_03_14:21:50"
"LA_1437",1437,"LA","Alexander","Porterfield",,"of_Duchall",,,"Duchall",0,"Involved_in_case_in_1669.","LEM","08_14_02_10:11:46","jhm","12_05_03_15:24:28"
"LA_1438",1438,"LA","Gavin","Cochrane",,"of_Thorulynmure",,,"Renfrewshire",0,"?Thornlibank._Involved_in_case_in_1699.","LEM","08_14_02_10:12:31","jhm","11_20_03_11:36:34"
"LA_1439",1439,"LA","Alexander","Porterfield",,"of_Fullwood",,,"Renfrewshire",0,"Involved_in_case_in_1669.","LEM","08_14_02_10:12:55","jhm","12_05_03_15:25:48"
"LA_144",144,"LA","Alexander","Lauder",,"Mr_of_Gunsgreen",,,"Gunsgreen",0,"Involved_in_cases_in_1629_and_1633-4.","LEM","06_18_01_10:08:18","jhm","12_01_03_15:19:11"
"LA_1440",1440,"LA","Hamilton","John",,"Sir_of_Halcraig",,,"Renfrewshire",0,"Involved_in_case_in_1699.","LEM","08_14_02_10:41:31","jhm","01_22_04_14:53:08"
"LA_1442",1442,"LA",,"Maxwell",,"of_Dalswinton",,,"Dalswinton",0,"Involved_in_cases_in_1698.","LEM","08_14_02_11:01:57","jhm","12_02_03_10:22:02"
"LA_1443",1443,"LA","Hugh","MacGuffock",,"of_Rusco",,,"Rusco,_Anwoth",0,"Involved_in_cases_in_1698.","LEM","08_14_02_11:02:25","jhm","12_02_03_10:47:22"
"LA_1444",1444,"LA","Adam","Newhall",,"of_Basskeroch",,,"Basskeroch",0,"Involved_in_cases_in_1698.","LEM","08_14_02_11:02:37","jhm","12_05_03_12:09:39"
"LA_1445",1445,"LA",,"Dunbar",,"of_Machermore",,,"Machermore",0,"Involved_in_cases_in_1698.","LEM","08_14_02_11:03:11","jhm","11_20_03_16:01:32"
"LA_1446",1446,"LA","Thomas","Alexander",,,,"depute_of_Kirkcudbright","Kirkcudbright",0,"Involved_in_cases_in_1698.","LEM","08_14_02_11:03:34","jhm","11_12_03_14:28:32"
"LA_1447",1447,"LA","Robert","MacClelland",,"of_Barnagahane",,,"Barnagahane",0,"Involved_in_cases_in_1698.","LEM","08_14_02_11:04:04","jhm","12_02_03_10:29:12"
"LA_1448",1448,"LA","Alexander","Ferguson",,"Mr_of_Isle","advocate",,,0,"Involved_in_cases_in_1698.","LEM","08_14_02_11:04:26","jhm","11_25_03_10:10:23"
"LA_1449",1449,"LA","William","Robertson",,"of_Inches",,,"Inches,_Inverness",0,"Involved_in_cases_in_1700.","LEM","08_14_02_11:52:39","jhm","12_12_03_11:40:44"
"LA_145",145,"LA","John","Home",,"Sir_of_Rentoun",,"Lord_Justice_Clerk","Rentoun",0,"Involved_in_1629,_1633_and_1662.","LEM","06_18_01_10:12:57","jhm","11_27_03_16:31:59"
"LA_1450",1450,"LA","George","Ross",,"of_Mornenge",,,"Mornenge",0,"Involved_in_cases_in_1699-1700.","LEM","08_14_02_11:53:26","jhm","12_12_03_12:06:27"
"LA_1451",1451,"LA","Alexander","Ross",,"Mr_of_Pitkirie",,"Sherrif_Depute_of_Cromarty","Ross",0,"Involved_in_cases_in_1699-1700.","LEM","08_14_02_11:53:49","jhm","12_12_03_12:04:36"
"LA_1452",1452,"LA","Alexander","Chisholm",,,,"Sherrif_Depute_of_Wester_Ross","Ross",0,"Involved_in_cases_in_1699-1700.","LEM","08_14_02_11:54:44","jhm","11_20_03_11:19:13"
"LA_1453",1453,"LA","William","Ross",,"of_East_Farm",,"Sheriff_Depute_of_Easter_Ross",,0,"Involved_in_cases_in_1699-1700.","LEM","08_14_02_11:55:15","jhm","12_12_03_12:17:52"
"LA_1454",1454,"LA","David","Robeson",,"Mr_of_Kinmiles",,"Sheriff_Depute_of_Inverness","Kinmiles",0,"Involved_in_cases_in_1699-1700.","LEM","08_14_02_11:55:41","jhm","12_12_03_11:44:44"
"LA_1455",1455,"LA","William","Baillie",,,,"commissar_of_Inverness","Inverness",0,"Involved_in_cases_in_1699_-_1700.","LEM","08_14_02_11:56:23","jhm","11_12_03_15:17:05"
"LA_1456",1456,"LA","Alexander","Grant",,"Younger_of_that_Ilk",,"sheriff_of_Inverness","Inverness",0,"Involved_in_cases_in_1706.","LEM","08_14_02_15:18:06","jhm","11_27_03_09:50:26"
"LA_1458",1458,"LA","Hugh","Rose",,"Laird_of_Kilravock",,"bailie,_commissary_of_Inverness","Kilravock",0,"Involved_in_cases_in_1706.","LEM","08_14_02_15:19:01","jhm","01_22_04_14:41:58"
"LA_1459",1459,"LA","William","Duff",,"of_Dipple",,,"Dipple",0,"Involved_in_cases_in_1706.","LEM","08_14_02_15:19:36","jhm","11_20_03_15:44:54"
"LA_146",146,"LA","David","Home",,"Sir_of_Wedderburn",,,"Wedderburn",0,"Invovled_with_cases_in_1624.","LEM","06_18_01_10:52:08","jhm","11_27_03_16:02:04"
"LA_1460",1460,"LA","Simon","MacKenzie",,"Mr_of_Allangrange","advocate",,"Inverness",0,"Involved_in_cases_in_1706.","LEM","08_14_02_15:20:09","jhm","12_02_03_11:09:27"
"LA_1461",1461,"LA","David","Polson",,"of_Kinmyles",,"Sheriff_Depute","Kinmyles,_Inverness",0,"Involved_in_case_in_1706.","LEM","08_14_02_15:23:12","jhm","12_05_03_15:21:52"
"LA_1462",1462,"LA","James","Durham",,"Mr_of_Duntarvie",,,"Duntarvie",0,"Involved_in_trial_in_1613.","LEM","08_20_02_14:04:38","jhm","11_20_03_16:20:11"
"LA_1463",1463,"LA","Thomas","Wilson",,"Mr","advocate",,,0,"Involved_in_trials_in_1614.","LEM","08_20_02_14:09:03","jhm","12_18_03_16:09:33"
"LA_1464",1464,"LA","John","Erskine",,"Mr","minister",,"St_Cyrus_(Ecclesgreig)",0,"Involved_in_trials_in_1614._Minister_159201614,_then_transferred_to_Dun.","LEM","08_20_02_14:09:56","jhm","01_07_04_16:20:34"
"LA_1465",1465,"LA","William","Keith",,"Mr",,,,0,"Involved_in_trials_in_1614.","LEM","08_20_02_14:10:17","jhm","12_01_03_14:24:02"
"LA_1466",1466,"LA","Patrick","Bruce",,,,,,0,"Involved_in_trials_in_1614.","LEM","08_20_02_14:10:46","jhm","12_19_03_14:49:01"
"LA_1468",1468,"LA","Hugh","Hay",,"of_Newton",,,"Newton",0,"Involved_in_case_in_1662.","LEM","08_20_02_14:44:48","jhm","11_27_03_14:16:49"
"LA_1469",1469,"LA","Archibald","Dunbar",,"of_Meikle_Penicuik",,,"Penicuik",0,"Involved_in_case_in_1662_-_the_same_case_as_LA_1470.","LEM","08_20_02_14:45:16","jhm","01_07_04_11:51:30"
"LA_147",147,"LA","Alexander","Nisbet",,"Sir_of_that_Ilk",,"Sherif_Depute_of_Berwick",,0,"Was_Sheriff_Depute_in_1630._Involved_in_cases_in_1624,_1629-30_and_1635._May_be_the_same_as_LA_559.","LEM","06_18_01_10:53:07","jhm","12_05_03_12:30:19"
"LA_1470",1470,"LA","Archibald","Dunbar",,"of_Lochloy",,,"Lochloy",0,"Involved_in_case_in_1662,_same_case_as_LA_1469.","LEM","08_20_02_14:45:48","jhm","11_20_03_15:52:59"
"LA_1471",1471,"LA","Walter","Chalmer",,,,,"Balnaferry",0,"Involved_in_case_in_1662.","LEM","08_20_02_14:46:21","jhm","01_22_04_16:04:11"
"LA_1472",1472,"LA","James","Cooper",,,,,"Inchoch",0,"Involved_in_case_in_1662.","LEM","08_20_02_14:46:45","jhm","01_07_04_11:15:24"
"LA_1473",1473,"LA","John","Weir",,,,,"Auldearn",0,"Involved_in_cases_in_1662.","LEM","08_20_02_14:47:00","jhm","12_18_03_15:08:14"
"LA_1474",1474,"LA","Harry","Forbes",,"Mr","minister",,"Auldearn",0,"Involved_in_case_in_1662._Minister_1655_and_demitted_from_Auldearn_in_1663._Witnessed_confessions.","LEM","08_22_02_10:34:45","jhm","01_07_04_16:22:53"
"LA_1475",1475,"LA","Alexander","Brodie",,"of_Leathin",,,"Nairn",0,"Involved_in_case_in_1662.","LEM","08_22_02_10:36:04","jhm","11_18_03_10:48:19"
"LA_1476",1476,"LA","James","Dunbar",,"apparand_of_Both",,,"Nairn",0,"Involved_in_case_in_1662.","LEM","08_22_02_10:36:53","jhm","11_20_03_15:55:38"
"LA_1477",1477,"LA","Alexander","Hay",,"of_Brightmanney",,,"Nairn",0,"Involved_in_case_in_1662.","LEM","08_22_02_10:37:26","jhm","11_27_03_14:10:17"
"LA_1478",1478,"LA","William","Dunbar",,"of_Cluny",,,"Cluny,_Nairn",0,"Involved_in_case_in_1662.","LEM","08_22_02_10:38:15","jhm","11_20_03_15:59:55"
"LA_1479",1479,"LA","David","Smith",,,,,"Auldearn",0,"Involved_in_case_in_1662.","LEM","08_22_02_10:38:34","jhm","12_15_03_11:49:06"
"LA_148",148,"LA","John","Weymss",,"Mr","minister",,"Duns",0,"Involved_in_cases_in_1624_and_1629._Minister_at_Duns_1613-1636,_Member_of_Assembly_in_1618_and_also_presented_to_post_at_Durham_in_1634,_which_he_held_jointly_with_Duns_until_his_death_in_1636.","LEM","06_18_01_10:53:30","jhm","12_18_03_15:50:12"
"LA_1480",1480,"LA","Andrew","MacKenzie",,"of_Melbost",,"bailie","Melbost,_Lewis",0,"Involved_in_case_in_1631.","LEM","08_26_02_09:35:36","jhm","01_22_04_11:29:45"
"LA_1481",1481,"LA","John","MacKenzie",,"of_Holmekill",,,"Lewis",0,"Involved_in_case_in_1631.","LEM","08_26_02_09:44:40","jhm","01_22_04_11:30:13"
"LA_1482",1482,"LA","Murdo","MacKenzie",,"of_Shalder",,,"Lewis",0,"?Shader._Involved_in_cases_in_1631._Different_from_Murdoch_Mackenzie_LA_1484.","LEM","08_26_02_09:45:06","jhm","01_22_04_11:30:32"
"LA_1483",1483,"LA","Lorne","MacKenzie",,"of_Brace",,,"Lewis",0,"Involved_in_case_in_1631.","LEM","08_26_02_09:45:28","jhm","01_22_04_11:30:21"
"LA_1484",1484,"LA","Murdoch","MacKenzie","uncle_to_the_Earl_of_Seaforth",,,,"Lewis",0,"Involved_in_case_in_1631._Different_from_Murdo_MacKenzie_LA_1482.","LEM","08_26_02_10:08:30","jhm","01_22_04_11:30:53"
"LA_1485",1485,"LA","Alexander","MacKenzie",,"of_Achiltie",,,"Lewis",0,"Involved_in_case_in_1631.","LEM","08_26_02_10:09:19","jhm","01_22_04_11:29:37"
"LA_1486",1486,"LA","George","Pringle",,,,"Chamberlain_to_the_Earl_of_Haddington","Haddington.",0,"Involved_in_case_in_1631.","LEM","08_26_02_10:15:46","jhm","12_05_03_16:22:07"
