ReferenceRef,RefSystemID,ReferenceID,CaseRef,SourceRef,Reference,KirkSession,Presbytery,BurghCourt,Confession,DraftDittay,Comm_CourtMin,Just_CourtMin,Circuit_CourtMin,Dittay,Pleadings,WitDep,WitStatement,CommJust,PrivyCouncil,Parliament,Estates,Royal,CommText,Verdict,Sentence,Chronicle,Financial,Other,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"R_JO_3123","JO",3123,"C_EGD_1176","Ayr_Kirk_Session_records","CH2_751_2_ff22,74,_77r,_107v,_108r,_155r,_161r",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Entries_record_that_she_had_made_'unchristian'_accusations_or_slanders_against_several_of_the_community_including_Johne_Power._Ordered_to_pay_a_financial_penalty_and_public_repentance._Appears_to_have_been_in_trouble_for_blaspheming,_imprisoned,_put_in_the_branks_and_on_this_occasion_11_11_1622_?to_be_banished.
Continues_in_trouble_1625,_1627,_1629_-_further_banishment,_put_into_the_'woman-house_under_the_tolbooth_stair'._15_3_1630_entry_notes_that_she_was_referred_to_the_council.","jhm","08_22_01_15:26:34","jhm","10_02_02_14:50:34"
"R_JO_3124","JO",3124,"C_EGD_675","Ayr_Kirk_Session_records","CH2_751_2,_153r.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Note_in_KS_that_'processes_continued_till_the_next_day_in_respect_of_the_assize_to_be_heldin_on_Margaret_Wallace_suspect_of_witchcraft_and_condemmit_this_day_and_burnt_on_Tuesday_13_October'.","jhm","08_22_01_16:18:42","LEM","08_02_02_15:51:06"
"R_JO_3125","JO",3125,"C_JO_2863","Duns_Presbytery_Records","CH2_113_1,_pp._20-21.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Entry_records_that_the_accused_is_under_suspicion_of_witchcraft._The_entry_also_notes_that_a_commission_against_the_accused_had_been_issued_in_1650_but_she_had_been_fugitive._No_more_entries_after_31_12_1661.","jhm","08_29_01_10:51:24","jhm","08_29_01_11:08:45"
"R_JO_3126","JO",3126,"C_JO_2864","RPC","3rd_series,_vol_3,_p_78.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","08_30_01_10:46:04","jhm","08_30_01_10:46:19"
"R_JO_3129","JO",3129,"C_EGD_573","RPC","3rd_series,_vol_2,_pp._55-6,_172,_252-3,_283",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","08_31_01_12:44:47","LEM","11_07_02_15:02:47"
"R_JO_3130","JO",3130,"C_JO_2875","Jedburgh_Presbytery_records","CH2_198_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination._Note_that_suspect_to_be_apprehended.","jhm","09_03_01_11:16:54","jhm","09_03_01_11:17:29"
"R_JO_3131","JO",3131,"C_JO_2876","Jedburgh_Presbytery_records","CH2_198_3.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination,_3_2_1647-12_5_1647._Entries_record_notes_about_the_investigation_into_accusations_of_witchcraft._No_specific_details_apart_from_naming_ministers_involved._No_outcome_recorded.","jhm","09_03_01_15:20:11","LEM","11_01_02_11:07:41"
"R_JO_3132","JO",3132,"C_EGD_2384","Committee_of_Estates","PA11_8_fo._143v.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,"jhm","09_04_01_14:35:31","LEM","09_02_02_12:27:11"
"R_JO_3133","JO",3133,"C_JO_2877","An_Old_Kirk_Chronicle","Waddell,_p_99-102.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Reference_checked_by_Malcolm_Duncan.","jhm","09_04_01_15:16:09","jhm","09_04_01_15:16:43"
"R_JO_3134","JO",3134,"C_JO_2878","An_Old_Kirk_Chronicle","Waddell,_p_99-102.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Reference_checked_by_Malcolm_Duncan.","jhm","09_04_01_15:23:45","jhm","09_04_01_15:24:08"
"R_JO_3135","JO",3135,"C_JO_2879","Jedburgh_Presbytery_records","CH2_198_3.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Entries_record_the_trial_at_Jedburgh_and_that_the_brethren_were_to_attend._Last_2_entries_note_that_witches_were_executed_at_Oxnam_parish._No_names_mentioned.","jhm","09_06_01_10:55:14","jhm","09_06_01_11:04:59"
"R_JO_3136","JO",3136,"C_JO_2880","Jedburgh_Presbytery_records","CH2_198_3.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"12_6_1650_entry_records_4_suspects_from_Castleton_(in_presbytery_of_Langholm_not_Jedburgh)._To_be_tried_by_ordinary_judge._26_6_1650_ministers_to_go_to_Castleton_and_assist_in_the_execution_of_the_accused_witches._No_names_recorded.","jhm","09_06_01_12:12:15","jhm","09_06_01_12:15:43"
"R_JO_3137","JO",3137,"C_EGD_1817","Jedburgh_Presbytery_records","CH2_198_3.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Note_in_presbytery_records_about_Janet_Coutts_and_George_Cathie_(pricker)._No_direct_reference_or_involvement_of_Jedburgh_ministers_or_indication_that_she_had_named_people_from_Jedburgh_presbytery.","jhm","09_06_01_12:26:24","jhm","10_22_02_12:57:41"
"R_JO_3138","JO",3138,"C_JO_2881","Jedburgh_Presbytery_records","CH2_198_3.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Several_entries_record_the_presbytery_investigations_into_the_accused._Last_entry_recorded_that_she_was_referred_to_the_magistrates_in_Jedburgh.","jhm","09_06_01_12:36:57","jhm","09_06_01_12:38:41"
"R_JO_3139","JO",3139,"C_JO_2882","Livingston_Kirk_Session_records","CH2_467_1,_pp_76-83.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Entries_record_her_confession_to_minister._There_seems_to_have_been_no_'official'_trial_but_she_was_executed_in_some_way._Entry_records_that_there_was_some_discussion_about_her_being_either_burnt_or_buried.
This_reference_was_received_from_Chantal_Hamill,_Linlithgow.","jhm","09_07_01_10:55:12","jhm","09_13_01_16:47:50"
"R_JO_3140","JO",3140,"C_JO_2883","Livingston_Kirk_Session_records","CH2_467_1,_pp_76-83.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Several_entries_record_her_confession_but_very_little_about_trial._Last_entry_notes_that_she_is_to_be_buried_or_burnt._Likely_it_is_to_be_buried_as_it_mentions_that_there_is_not_to_be_a_kist.
This_reference_was_received_from_Chantal_Hamill,_Linlithgow.","jhm","09_07_01_12:48:58","jhm","09_07_01_16:02:39"
"R_JO_3141","JO",3141,"C_JO_2884","RPC","3rd_series,_vol_1,_p_11-12.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Trials__to_be_held_at_Musselburgh_and_Dalkeith_for_the_people_from_different_parishes.","jhm","09_10_01_09:41:47","jhm","09_10_01_09:43:32"
"R_JO_3142","JO",3142,"C_EGD_365","RPC","3rd_series,_vol_1,_p_46.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","09_10_01_10:05:26","jhm","09_10_01_10:05:41"
"R_JO_3143","JO",3143,"C_EGD_364","RPC","3rd_series,_vol_1,_p_46.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","09_10_01_10:18:51","jhm","09_10_01_10:19:06"
"R_JO_3144","JO",3144,"C_EGD_1398","RPC","3rd_series,_vol_1,_p_46.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","09_10_01_10:24:36","jhm","09_10_01_10:24:53"
"R_JO_3145","JO",3145,"C_EGD_1392","RPC","3rd_series,_vol_1,_p_34.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","09_10_01_13:53:05","jhm","09_10_01_13:53:19"
"R_JO_3146","JO",3146,"C_EGD_366","RPC","3rd_series,_vol_1,_p_34,_151-2.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Later_entry_records_supplication_by_accused_for_an_order_of_release.","jhm","09_10_01_14:11:41","jhm","09_24_01_14:03:06"
"R_JO_3147","JO",3147,"C_EGD_378","RPC","3rd_series,_vol_1,_p_34,_151-2.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Second_entry_records_supplication_from_accused_regarding_their_lengthy_imprisonment.","jhm","09_10_01_14:20:33","jhm","09_24_01_13:51:12"
"R_JO_3148","JO",3148,"C_EGD_1390","RPC","3rd_series,_vol_1,_p_34.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","09_10_01_14:24:59","jhm","09_10_01_14:25:13"
"R_JO_3149","JO",3149,"C_EGD_2194","Selkirk_Presbytery_records","CH2_327_1,_f40r.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This_may_be_the_same_person_mentioned_in_Craig_Brown.
Presbytery_questioned_her_about_her_use_of_charms_or_drinks_to_heal._She_had_been_accused_of_witchcraft_by_another_woman.","jhm","09_12_01_09:51:18","jhm","10_24_02_12:57:36"
"R_JO_3150","JO",3150,"C_JO_2885","RPC","3rd_series,_vol_1,_p_152.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"Entry_records_the_appeal_from_accused_to_be_released_from_prison.","jhm","09_24_01_14:05:42","jhm","09_24_01_14:06:28"
"R_JO_3151","JO",3151,"C_JO_2886","RPC","3rd_series,_vol_1,_p_152.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Records_the_appeal_from_the_accused_to_be_released_from_prison.","jhm","09_24_01_14:17:48","jhm","09_24_01_14:18:17"
"R_JO_3156","JO",3156,"C_EGD_1924","Penpoint_Presbytery_records","CH2_298_1,_pp._5,_9,_14.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Records_ongoing_discussion_of_her_case_at_presbytery_level._Last_entry_referred_case_back_to_kirk_session_but_no_further_details.","jhm","09_25_01_09:51:22","jhm","09_25_01_10:26:10"
"R_JO_3157","JO",3157,"C_JO_2887","Penpoint_Presbytery_records","CH2_298_1,_pp._287-301.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Records_investigation_and_inquiry_held_by_presbytery._Final_entry_records_that_she_was_sentenced_to_be_put_out_of_bounds_but_volume_ends._Next_volume_starts_at_1714_so_following_years_missing.","jhm","09_25_01_12:11:53","jhm","09_25_01_12:51:01"
"R_JO_3158","JO",3158,"C_JO_2888","Dumfries_Presbytery_records","CH2_1284_1,_p._216.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Note_about_ministers_and_brethren_who_are_to_confer_with_the_accused_and_assist_with_their_execution.","jhm","10_03_01_09:36:59","jhm","10_03_01_09:37:47"
"R_JO_3159","JO",3159,"C_JO_2889","Dumfries_Presbytery_records","CH2_1284_3,_p._146-186.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Entries_record_the_ongoing_presbytery_investigation._Accused_to_appear_before_them._Details_become_vague_as_ink_very_faint_and_difficult_to_read._The_last_entry_implies_that_she_was_repentent_but_no_final_conclusion.","jhm","10_03_01_10:20:08","jhm","10_03_01_10:22:34"
"R_JO_3160","JO",3160,"C_EGD_1454","RPC","3rd_series,_vol_1,_p_162.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","10_03_01_10:52:17","jhm","10_03_01_10:52:30"
"R_JO_3161","JO",3161,"C_EGD_1457","RPC","3rd_series,_vol_1,_p_162.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","10_03_01_12:37:44","jhm","10_03_01_12:37:58"
"R_JO_3162","JO",3162,"C_JO_2890","RPC","3rd_series,_vol_1,_p_170.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"Record_of_commission_to_release_accused_from_imprisonment.","jhm","10_03_01_12:55:44","jhm","10_03_01_12:56:16"
"R_JO_3163","JO",3163,"C_JO_2891","RPC","3rd_series,_vol_1,_p_170-1.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"Order_to_be_released_from_imprisonment.","jhm","10_03_01_13:08:27","jhm","10_03_01_13:08:53"
"R_JO_3164","JO",3164,"C_EGD_126","Pitcairn","v_I,_part_ii,_page_373-377",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,"same_text_as_JC2_3","jhm","10_03_01_13:17:36","jhm","10_03_02_11:07:16"
"R_JO_3165","JO",3165,"C_JO_2892","RPC","3rd_series,_vol_1,_p_181-2.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"Order_to_be_released_from_prison.","jhm","10_03_01_16:01:16","jhm","10_03_01_16:01:39"
"R_JO_3166","JO",3166,"C_JO_2893","RPC","3rd_series,_vol_1,_p_200.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"Order_to_be_released_from_prison.","jhm","10_04_01_11:06:40","jhm","10_04_01_11:07:13"
"R_JO_3167","JO",3167,"C_JO_2894","RPC","3rd_series,_vol_1,_p_62.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","10_04_01_12:11:51","jhm","10_04_01_12:12:02"
"R_JO_3168","JO",3168,"C_JO_2895","RPC","3rd_series,_vol_1,_p_62.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","10_04_01_12:24:38","jhm","10_04_01_12:24:54"
"R_JO_3225","JO",3225,"C_JO_2896","RPC","3rd_series,_vol_1,_p_264-5.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","10_09_01_14:54:39","jhm","10_22_01_14:54:51"
"R_JO_3226","JO",3226,"C_JO_2897","RPC","3rd_series,_vol_1,_p_219.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","10_09_01_15:42:11","jhm","10_09_01_15:42:38"
"R_JO_3227","JO",3227,"C_EGD_754","Dumfries_Presbytery_records","CH2_1284_4,_pp,_152,_163,_168,_191-94.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Notes_that_she_was_suspected_of_witchcraft_and_was_to_be_banished_from_the_area.","jhm","10_10_01_14:50:50","jhm","05_01_02_17:02:31"
"R_JO_3228","JO",3228,"C_JO_2898","Dumfries_Presbytery_records","CH2_1284_5,_pp._174,_180,_195.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Records_the_presbytery_investigation_into_accusations_against_a_group_of_people,_including_Bessie_Heslope.","jhm","10_10_01_15:18:19","jhm","10_10_01_15:19:37"
"R_JO_3229","JO",3229,"C_JO_2899","Dumfries_Presbytery_records","CH2_1284_5,_pp._174,_180,_195.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Records_the_presbytery_investigation_into_allegations_of_witchcraft._Committee_of_ministers_questioned_the_suspects_but_no_details_of_accusations.","jhm","10_10_01_15:39:28","LEM","11_01_02_10:21:56"
"R_JO_3230","JO",3230,"C_JO_2900","RPC","3rd_series,_vol_s,_p_233-4.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","10_11_01_11:34:35","jhm","10_11_01_11:34:52"
"R_JO_3231","JO",3231,"C_JO_2901","RPC","3rd_series,_vol_1,_pp._237,_242,_259.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Records_petition_and_counter-petition_from_McLean_and_Chisholm_about_illegal_imprisonment.","jhm","10_11_01_15:56:24","jhm","10_11_01_15:57:09"
"R_JO_3232","JO",3232,"C_JO_2902","RPC","3rd_series,_vol_1,_p_245.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"jhm","10_18_01_12:54:54","jhm","10_18_01_12:55:07"
"R_JO_3233","JO",3233,"C_EGD_573","RPC","3rd_series,_vol_1,_pp._635,_637.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Commissions_for_trial_and_for_transporting_from_Edinburgh_to_Stirling.","jhm","10_18_01_16:30:21","jhm","10_19_01_09:23:10"
"R_JO_3234","JO",3234,"C_JO_2903","RPC","3rd_series,_vol_1,_p_265.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"Order_for_her_release_from_prison.","jhm","10_19_01_09:59:09","jhm","10_19_01_10:02:02"
"R_JO_3236","JO",3236,"C_EGD_1375","RPC","3rd_series,_vol_1,_pp._648-51.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Record_of_confession.","jhm","10_19_01_11:58:32","jhm","10_19_01_11:59:04"
"R_JO_3237","JO",3237,"C_JO_2905","RPC","3rd_series,_vol_1._Pp._650-1.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Record_of_confession.","jhm","10_19_01_12:50:12","jhm","10_19_01_12:50:36"
"R_JO_3238","JO",3238,"C_EGD_1374","RPC","3rd_series,_vol_1,_pp._650-1.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Record_of_confession","jhm","10_19_01_13:04:33","jhm","10_19_01_13:04:57"
"R_JO_3239","JO",3239,"C_EGD_1354","RPC","3rd_series,_vol_1,_p_647.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Mentioned_in_another_accused_witch's_confession._(1661)","jhm","10_19_01_15:27:27","jhm","08_20_02_11:09:16"
"R_JO_3240","JO",3240,"C_EGD_1343","RPC","3rd_series,_vol_1,_p_647.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Mentioned_in_another_accused_witch's_confession,_in_1661.","jhm","10_19_01_15:30:12","jhm","10_03_02_15:37:21"
"R_JO_3241","JO",3241,"C_EGD_1344","RPC","3rd_series,_vol_1,_p_647.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Mentioned_in_another_accused_witch's_confession,_from_1661.","jhm","10_19_01_15:32:36","jhm","10_03_02_15:36:45"
"R_JO_3242","JO",3242,"C_EGD_1957","RPC","3rd_series,_vol_1,_p_648.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Named_in_another_accused_witch's_confession","jhm","10_19_01_15:49:46","jhm","10_23_02_11:15:14"
"R_JO_3243","JO",3243,"C_EGD_1969","RPC","3rd_series,_vol_1,_p_648.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Mentioned_in_an_accused_witch's_confession.","jhm","10_19_01_15:53:00","jhm","10_19_01_15:53:22"
"R_JO_3244","JO",3244,"C_EGD_20","RPC","3rd_series,_vol_1,_p_648.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Named_in_another_accused_witch's_confession.","jhm","10_19_01_15:56:09","jhm","10_19_01_15:56:33"
"R_JO_3245","JO",3245,"C_EGD_1613","RPC","3rd_series,_vol_1,_p_648.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Mentioned_in_another_accused_witch's_confession.","jhm","10_19_01_16:02:58","jhm","10_19_01_16:03:19"
"R_JO_3246","JO",3246,"C_EGD_1347","RPC","3rd_series,_vol_1,_p_648-9.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Mentioned_in_another_accused_witch's_confession.","jhm","10_19_01_16:12:10","jhm","10_03_02_15:41:32"
"R_JO_3247","JO",3247,"C_EGD_1355","RPC","3rd_series,_vol_1,_p_648-9.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Named_in_another_accused_witch's_confession.","jhm","10_19_01_16:14:59","jhm","10_19_01_16:15:57"
"R_JO_3248","JO",3248,"C_EGD_516","RPC","3rd_series,_vol_1,_p_648-9.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Named_in_another_accused_witch's_confession.","jhm","10_19_01_16:17:53","jhm","11_07_02_12:39:24"
"R_JO_3249","JO",3249,"C_EGD_517","RPC","3rd_series,_vol_1,_p_648-9.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Named_in_another_accused_witch's_confession.","jhm","10_19_01_16:20:35","jhm","10_19_01_16:20:58"
"R_JO_3389","JO",3389,"C_EGD_523","RPC","3rd_series,_vol_1,_p_648.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Named_by_another_accused_witch._Nothing_from_Jonet_Kempe_herself.","jhm","10_22_01_12:03:39","jhm","10_22_01_12:04:29"
"R_JO_3390","JO",3390,"C_LA_2920","RPC","3rd_series,_vol_1,_p_649.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Named_in_another_accused_witch's_confession.","jhm","10_22_01_12:23:14","jhm","10_22_01_12:23:52"
"R_JO_3392","JO",3392,"C_JO_2923","RPC","3rd_series,_vol_1,_p_48.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Commission_issued_after_the_accused_appealed_to_PC.","jhm","10_22_01_13:27:03","jhm","10_22_01_13:27:48"
"R_JO_3393","JO",3393,"C_JO_2924","RPC","3rd_series,_vol_1,_p_25.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Note_that_the_suspect_had_died_after_being_pricked_by_John_Ramsay.","jhm","10_22_01_14:50:17","jhm","10_22_01_14:50:51"
"R_JO_3394","JO",3394,"C_EGD_2453","Wigtown_Presbytery_records","CH2_373_1,_pp._220-230.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"jhm","10_23_01_10:29:06","jhm","10_29_02_12:37:54"
"R_JO_3401","JO",3401,"C_JO_2926","Lanark_Presbytery_Records","CH2_234_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination","jhm","11_23_01_11:38:14","jhm","11_23_01_11:38:32"
"R_JO_3402","JO",3402,"C_EGD_1310","Lanark_Presbytery_Records","CH2_234_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Mentioned_as_suspected_of_witchcraft.","jhm","11_23_01_15:33:58","jhm","11_23_01_15:36:30"
"R_JO_3403","JO",3403,"C_EGD_1309","Lanark_Presbytery_Records","CH2_234_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"recorded_as_suspected_of_witchcraft.","jhm","11_23_01_15:38:12","jhm","11_23_01_15:38:34"
"R_JO_3404","JO",3404,"C_JO_2927","Lanark_Presbytery_Records","CH2_234_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination.","jhm","11_27_01_10:19:49","jhm","11_27_01_10:20:02"
"R_JO_3405","JO",3405,"C_JO_2928","Lanark_Presbytery_Records","CH2_234_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination","jhm","11_27_01_12:34:52","jhm","11_27_01_12:35:05"
"R_JO_3406","JO",3406,"C_JO_2929","Lanark_Presbytery_Records","CH2_234_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination","jhm","11_27_01_15:04:55","jhm","11_27_01_15:05:08"
"R_JO_3407","JO",3407,"C_JO_2930","Lanark_Presbytery_Records","CH2_234_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination","jhm","11_27_01_15:17:43","jhm","11_27_01_15:17:57"
"R_JO_3408","JO",3408,"C_JO_2931","Lanark_Presbytery_Records","CH2_234_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination","jhm","11_27_01_15:27:06","jhm","11_27_01_15:27:17"
"R_JO_3409","JO",3409,"C_JO_2932","Lanark_Presbytery_Records","CH2_234_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"no_pagination","jhm","11_27_01_15:36:30","jhm","11_27_01_15:36:41"
"R_JO_3410","JO",3410,"C_JO_2933","Lanark_Presbytery_Records","CH2_234_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination","jhm","11_27_01_15:44:23","jhm","11_27_01_15:44:33"
"R_JO_3411","JO",3411,"C_JO_2934","Paisley_Presbytery_records","CH2_294_4.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Pagination_not_good_so_use_dates.","jhm","12_04_01_15:06:34","jhm","12_04_01_15:06:50"
"R_JO_3412","JO",3412,"C_EGD_744","Paisley_Presbytery_records","CH2_294_4.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Pagination_not_accurate_so_use_dates.","jhm","12_04_01_15:36:30","jhm","12_04_01_15:36:51"
"R_JO_3413","JO",3413,"C_JO_2935","Dunbarton_Presbytery_records","CH2_546_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination","jhm","12_05_01_13:28:04","jhm","11_12_02_09:38:16"
"R_JO_3414","JO",3414,"C_JO_2936","Dunbarton_Presbytery_records","CH2_546_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination","jhm","12_05_01_13:38:53","jhm","11_12_02_09:38:38"
"R_JO_3415","JO",3415,"C_JO_2937","Dunbarton_Presbytery_records","CH2_546_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination","jhm","12_05_01_13:46:36","jhm","11_12_02_09:38:58"
"R_JO_3416","JO",3416,"C_JO_2938","Dunbarton_Presbytery_records","CH2_546_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination","jhm","12_05_01_13:52:54","jhm","11_12_02_09:39:21"
"R_JO_3417","JO",3417,"C_JO_2939","Dunbarton_Presbytery_records","CH2_546_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination","jhm","12_05_01_13:56:57","jhm","11_12_02_09:39:38"
"R_JO_3418","JO",3418,"C_JO_2940","Dunbarton_Presbytery_records","Ch2_546_1.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No_pagination","jhm","12_05_01_14:02:52","jhm","11_12_02_09:39:53"
