Trialref,TrialId,TrialSystemId,CaseRef,TrialType,Trial_settlement,Trial_parish,Trial_presbytery,Trial_county,Trial_burgh,Trial_NGR_Letters,Trial_NGR_Easting,Trial_NGR_Northing,Watching,WatchingDate,WatchingDate_as_date,Arrest,ArrestDate,ArrestDate_as_date,Fled,FledDate,FledDate_as_date,ActionDropped,Actiondropdate,Actiondropdate_as_date,Actiondroppedby,Actionbody,Confrontingsuspects,PretrialNotes,ProcessType,TrialDate,TrialDate_as_date,TrialPlace,Female_accusers,Male_accusers,High_status,Defence,Verdict,Sentence,Cjtorder,Cjtdate,Cjtdate_as_date,Circuit,Circuitname,Localwithcrep,Noreftocentral,TrialNotes,Execution,Executionmethod,ExecutionDate,ExecutionDate_as_date,ExecutionPlace,Exec_settlement,Exec_parish,Exec_presbytery,Exec_county,Exec_burgh,Exec_NGR_Letters,Exec_NGR_Easting,Exec_NGR_Northing,PostTrialNotes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"T_LA_1816",1816,"LA","C_EGD_1798",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,"25_6_1706","06_25_06_00:00:00",,0,0,0,0,"Guilty","Execution",0,,,0,,0,0,"A_verdict_to_be_reported_to_the_Privy_Council_no_later_than_22_3_1705,but_this_didn't_happened._They_were_sentenced_on_16_7_1706.",0,,,,,,,,,,,,,"Death_sentence_was_pronounced_on_16_7_1606.__A_reprieve_was_granted_by_the_Privy_Council_until_11_1706,_another_reprieve_granted_until_the_the_last_Friday_in_1_1607.__Sentence_commuted_to_banishment_on_28_12_1606.","LEM","08_14_02_15:16:57","jhm","10_22_02_11:45:14"
"T_LA_1817",1817,"LA","C_EGD_1797",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,"25_6_1706","06_25_06_00:00:00",,0,0,0,0,"Guilty","Execution",0,,,0,,0,0,"Verdict_to_be_reported_to_the_Privy_Council_no_later_than_22_3_1705,_but_this_didn't_happen_at_this_time.",0,,,,,,,,,,,,,"Execution_pronounced_on_16_1_1706,_but_an_execution_reprieve_was_granted_by_the_Privy_Council_until_11_1706.__Another_reprieve_was_granted_until_the_last_Friday_in_1__1707.__Sentence_commuted_to_banishment_on_28_12_1706.","LEM","08_14_02_15:21:51","jhm","10_22_02_11:40:56"
"T_LA_1818",1818,"LA","C_LA_3238",3,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"This_case_was_under_a_Privy_Council_commission_(see_PC1_51_p._136-9)_along_with_most_of_the_people_tried_at_the_same_time.__There_were_other_Renfrewshire_witchcraft_suspects_tried_at_different_places_and_times.__I_am_keeping_this_as_a_mixed_central_local_because_the_Privy_Council_maintained_very_strict_control_over_the_proceedings,_even_though_they_granted_a_commission.__For_details_of_the_proceedings_of_Privy_Council_in_this_matter_see_the_no_named_witches_case_c_la_3235.__He_was_not_tried_with_the_rest_of_the_group.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_15_02_12:26:07","LEM","10_07_02_14:52:13"
"T_LA_1819",1819,"LA","C_EGD_27",1,"Edinburgh",,,,,,,,0,,,0,,,0,,,0,,,,,0,,,"26_6_1563","06_26_63_00:00:00",,0,0,0,0,"Guilty","Banishment",0,,,0,,0,0,"Assumed_this_was_a_central_trial_because_that_is_what_Pitcairn_said.",0,,,,,,,,,,,,,,"LEM","08_20_02_13:37:34","LEM","11_11_02_11:32:28"
"T_LA_1820",1820,"LA","C_EGD_152",3,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"He_was_interrogated_by_the_Privy_Council_until_he_confessed_and_named_his_sisters_and_others.",,"1_12_1613","12_01_13_00:00:00",,0,0,0,0,"Guilty","Execution",0,,,0,,1,0,"He_was_charged_with_witchcraft_among_other_things,_but_executed_for_poisoning.__I_am_not_sure_where_he_was_tried,_but_I_don't_think_it_was_the_High_Cour._His_trial_record_was_not_in_JC2,_but_he_was_prosecuted_by_the_Lord_Advocate.__Lots_of_high_status_people_on_the_assize.",1,"Beheading",,,"Mercat_Cross",,,,"Edinburgh","Edinburgh",,,,"His_head_was_to_be_'strucken'_from_his_body.","LEM","08_20_02_13:49:33","jhm","10_08_02_12:20:05"
"T_LA_1821",1821,"LA","C_EGD_871",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_14:32:18","LEM","08_20_02_14:32:20"
"T_LA_1822",1822,"LA","C_EGD_151",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_14:33:38","LEM","08_20_02_14:33:40"
"T_LA_1823",1823,"LA","C_EGD_872",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_14:35:17","LEM","08_20_02_14:35:19"
"T_LA_1824",1824,"LA","C_EGD_874",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_14:36:07","LEM","08_20_02_14:36:10"
"T_LA_1825",1825,"LA","C_EGD_436",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:18:21","LEM","08_20_02_15:18:22"
"T_LA_1826",1826,"LA","C_EGD_437",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:19:38","LEM","08_20_02_15:19:40"
"T_LA_1827",1827,"LA","C_EGD_438",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:22:02","LEM","08_20_02_15:22:04"
"T_LA_1828",1828,"LA","C_EGD_439",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:23:22","LEM","08_20_02_15:23:24"
"T_LA_1829",1829,"LA","C_EGD_440",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:25:19","LEM","08_20_02_15:25:21"
"T_LA_1830",1830,"LA","C_EGD_441",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:26:33","LEM","08_20_02_15:26:35"
"T_LA_1831",1831,"LA","C_EGD_442",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:28:23","LEM","08_20_02_15:28:24"
"T_LA_1832",1832,"LA","C_EGD_443",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:29:24","LEM","08_20_02_15:29:26"
"T_LA_1833",1833,"LA","C_EGD_444",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:30:41","LEM","08_20_02_15:30:43"
"T_LA_1834",1834,"LA","C_EGD_445",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:32:31","LEM","08_20_02_15:32:32"
"T_LA_1835",1835,"LA","C_EGD_446",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:35:03","LEM","08_20_02_15:35:05"
"T_LA_1836",1836,"LA","C_EGD_447",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:38:29","LEM","08_20_02_15:38:30"
"T_LA_1837",1837,"LA","C_EGD_448",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:40:02","LEM","08_20_02_15:40:04"
"T_LA_1838",1838,"LA","C_EGD_449",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:41:33","LEM","08_20_02_15:41:35"
"T_LA_1839",1839,"LA","C_EGD_450",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:42:41","LEM","08_20_02_15:42:42"
"T_LA_1840",1840,"LA","C_EGD_451",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:47:27","LEM","08_20_02_15:47:29"
"T_LA_1841",1841,"LA","C_EGD_452",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:48:33","LEM","08_20_02_15:48:35"
"T_LA_1842",1842,"LA","C_EGD_453",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:49:21","LEM","08_20_02_15:49:23"
"T_LA_1843",1843,"LA","C_EGD_454",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:50:57","LEM","08_20_02_15:51:00"
"T_LA_1844",1844,"LA","C_EGD_455",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:52:53","LEM","08_20_02_15:52:54"
"T_LA_1845",1845,"LA","C_EGD_456",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:57:46","LEM","08_20_02_15:57:47"
"T_LA_1846",1846,"LA","C_EGD_457",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_15:58:44","LEM","08_20_02_15:58:45"
"T_LA_1847",1847,"LA","C_EGD_458",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:00:02","LEM","08_20_02_16:00:03"
"T_LA_1848",1848,"LA","C_EGD_459",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:00:59","LEM","08_20_02_16:01:00"
"T_LA_1849",1849,"LA","C_EGD_460",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:02:48","LEM","08_20_02_16:02:49"
"T_LA_1850",1850,"LA","C_EGD_461",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:03:42","LEM","08_20_02_16:03:43"
"T_LA_1851",1851,"LA","C_EGD_462",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:05:10","LEM","08_20_02_16:05:12"
"T_LA_1852",1852,"LA","C_EGD_463",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:06:10","LEM","08_20_02_16:06:11"
"T_LA_1853",1853,"LA","C_EGD_464",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:07:59","LEM","08_20_02_16:08:00"
"T_LA_1854",1854,"LA","C_EGD_465",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:09:04","LEM","08_20_02_16:09:06"
"T_LA_1855",1855,"LA","C_EGD_466",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:10:51","LEM","08_20_02_16:10:53"
"T_LA_1856",1856,"LA","C_EGD_467",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:11:52","LEM","08_20_02_16:11:53"
"T_LA_1857",1857,"LA","C_EGD_468",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:13:13","LEM","08_20_02_16:13:15"
"T_LA_1858",1858,"LA","C_EGD_469",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:14:07","LEM","08_20_02_16:14:09"
"T_LA_1859",1859,"LA","C_EGD_470",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:15:24","LEM","08_20_02_16:15:26"
"T_LA_1860",1860,"LA","C_EGD_471",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:16:20","LEM","08_20_02_16:16:21"
"T_LA_1861",1861,"LA","C_EGD_472",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:19:27","LEM","08_20_02_16:19:28"
"T_LA_1862",1862,"LA","C_EGD_473",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:20:32","LEM","08_20_02_16:20:33"
"T_LA_1863",1863,"LA","C_LA_3239",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:23:17","LEM","08_20_02_16:23:18"
"T_LA_1864",1864,"LA","C_EGD_476",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:26:00","LEM","08_20_02_16:26:01"
"T_LA_1865",1865,"LA","C_LA_3240",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_20_02_16:29:40","LEM","08_20_02_16:29:41"
"T_LA_1138",1138,"LA","C_LA_2950",3,,,,"Stirling","Stirling",,,,0,,,0,,,0,,,0,,,,,0,,,"23_3_1659","03_23_59_00:00:00","Tolbooth",7,12,1,0,"Guilty",,0,,,1,"North",0,0,"I_think_it’s_the_North_circuit_even_though_it_is_bound_in_the_part_of_the_book_that_says_south_and_west.__She_plead_not_guilty.__On_an_undated_list_of_people_from_1658-9_to_be_arraigned_before_the_justice_courts.__Witnesses_summond_on_18_3_1659.",0,,,,,,,,,,,,,,"LEM","11_29_01_14:52:35","LEM","07_18_02_13:06:00"
"T_LA_1139",1139,"LA","C_EGD_315",3,,,,"Stirling","Stirling",,,,0,,,0,,,0,,,0,,,,,0,,,"23_3_1659","03_23_59_00:00:00","Tolbooth",2,0,0,0,"Not_Guilty",,0,,,1,"North",0,0,"I_think_it’s_the_North_circuit_even_though_it_is_bound_in_the_part_of_the_book_that_says_south_and_west.__She_plead_not_guilty.__There_are_depositions_against_her_taken_on_16_5_1659.",0,,,,,,,,,,,,,,"LEM","11_29_01_14:56:02","LEM","07_18_02_09:52:42"
"T_LA_1140",1140,"LA","C_EGD_788",3,,,,"Ayr","Ayr",,,,0,,,0,,,0,,,0,,,,,0,"she_was_questioned_before_a_committee_of_the_Presbytery_of_Ayr",,"29_3_1659","03_29_59_00:00:00","Tolbooth",4,8,0,0,"Not_Guilty",,0,,,1,"South_and_West",0,0,"She_plead_not_guilty,_she_was_cautioned_a_day_later_to_be_of_good_behaviour_in_all_time_coming._Have_a_list_of_charges_from_6_4_1658,_it_has_13_male_witnesses_and_6_female.",0,,,,,,,,,,,,,,"LEM","11_29_01_15:30:35","LEM","11_06_02_09:47:59"
"T_LA_1141",1141,"LA","C_EGD_792",3,,,,"Dumfries","Dumfries",,,,0,,,1,,,0,,,0,,,,,0,"Her_confession_was_read_in_Dumfries_on_the_dittay_roll.",,"2_4_1659","04_02_59_00:00:00","Tolbooth",0,10,0,0,"Guilty","Execution",0,,,1,"South_and_West",0,0,"_She_plead_not_guilty",1,"Strangle_&_Burn",,,,,,,"Dumfries","Dumfries",,,,"between_2-4_in_the_ordinary_place,_sentenced_on_5_4_1649_to_be_executed_the_next_Wednesday.","LEM","11_30_01_10:07:48","jhm","10_11_02_16:04:35"
"T_LA_1142",1142,"LA","C_EGD_791",3,,,,"Dumfries","Dumfries",,,,0,,,0,,,0,,,0,,,,,0,"The_Provost_of_Kircudbright_testified_against_her.__She_was_investigated_before_the_Kirk_Session_and_the_JPs_on_4_5_1658.",,"2_4_1659","04_02_59_00:00:00","Tolbooth",14,11,0,0,"Guilty","Execution",0,,,1,"South_and_West",0,0,"on_31_3_1659_witnesses_were_summond_to_appear_at_her_trial.__She_plead_not_guilty.",1,"Strangle_&_Burn",,,,,,,"Dumfries","Dumfries",,,,"between_2-4_in_the_ordinary_place,_sentenced_on_5_4_1649_to_be_executed_the_next_Wednesday.","LEM","11_30_01_10:28:16","LEM","07_23_02_16:11:28"
"T_LA_1143",1143,"LA","C_EGD_785",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","11_30_01_10:38:45","LEM","11_30_01_10:38:47"
"T_LA_1144",1144,"LA","C_EGD_789",3,,,,"Dumfries","Dumfries",,,,0,,,1,,,0,,,0,,,,,1,"She_had_been_previously_censured_by_the_Kirk.__She_was_confronted_by_Janet_Miller_a_confessing_witch_who_had_denounced_her.__Witness_statements_were_collected_on_4_5_1658.__Witnesses_were_summond_on_31_3_1659_to_appear_at_her_trial.",,"2_4_1659","04_02_59_00:00:00","Tolbooth",9,6,0,0,"Guilty","Execution",0,,,1,"South_and_West",0,0,"She_plead_not_guilty.__The_provost_of_Kirkcudbright_testified_in_her_case.",1,"Strangle_&_Burn",,,,,,,"Dumfries","Dumfries",,,,"between_2-4_in_the_ordinary_place,_sentenced_on_5_4_1649_to_be_executed_the_next_Wednesday.","LEM","11_30_01_10:54:25","LEM","11_06_02_09:43:18"
"T_LA_1145",1145,"LA","C_EGD_790",3,,,,"Dumfries","Dumfries",,,,0,,,0,,,0,,,0,,,,,0,,,"2_4_1659","04_02_59_00:00:00","Tolbooth",6,6,0,0,"Guilty","Execution",0,,,1,"South_and_West",0,0,"She_denied_all_the_charges,_the_Provost_of_Kirkcudbright_testified_against_her.__Her_indictment_to_be_read_in_Dumfries_on_4_4_1659.",1,"Strangle_&_Burn",,,,,,,"Dumfries","Dumfries",,,,"between_2-4_in_the_ordinary_place,_sentenced_on_5_4_1649_to_be_executed_the_next_Wednesday.","LEM","11_30_01_11:45:51","LEM","07_23_02_15:40:44"
"T_LA_1146",1146,"LA","C_EGD_793",3,,,,"Dumfries","Dumfries",,,,0,,,0,,,0,,,0,,,,,0,"She_was_interrogated_by_JPs_on_19_5_1658.",,"4_4_1659","04_04_59_00:00:00","Tolbooth",11,9,0,0,"Guilty","Execution",0,,,1,"South_and_West",0,0,"She_plead_not_guilty.__Courtbook_notes_in_JC26.",1,"Strangle_&_Burn",,,,,,,"Dumfries","Dumfries",,,,"between_2-4_in_the_ordinary_place,_sentenced_on_5_4_1649_to_be_executed_the_next_Wednesday.","LEM","11_30_01_12:14:06","LEM","07_23_02_15:23:37"
"T_LA_1148",1148,"LA","C_EGD_794",3,,,,"Dumfries","Dumfries",,,,0,,,0,,,0,,,0,,,,,0,,,"4_4_1659","04_04_59_00:00:00","Tolbooth",14,11,0,0,"Guilty","Execution",0,,,1,"South_and_West",0,0,"She_plead_not_guilty",1,"Strangle_&_Burn",,,,,,,"Dumfries","Dumfries",,,,"between_2-4_in_the_ordinary_place,_sentenced_on_5_4_1649_to_be_executed_the_next_Wednesday.","LEM","11_30_01_12:38:18","LEM","11_30_01_15:30:31"
"T_LA_1149",1149,"LA","C_EGD_797",3,,,,"Dumfries","Dumfries",,,,0,,,0,,,0,,,0,,,,,0,"Also_mention_of_a_commission_granted_by_the_committee_of_estates_for_the_trial_of_witches?__The_date_is_for_20_3_1659.",,"4_4_1659","04_04_59_00:00:00","Tolbooth",12,9,0,0,"Guilty","Execution",0,,,1,"South_and_West",0,0,"She_plead_not_guilty.__She_may_have_been_tried_earlier_under_a_commission_from_the_committee_of_estates.__We_know_she_was_definitely_tried_at_the_Circuit_Court.",1,"Strangle_&_Burn",,,,,,,"Dumfries","Dumfries",,,,"between_2-4_in_the_ordinary_place,_sentenced_on_5_4_1649_to_be_executed_the_next_Wednesday.","LEM","11_30_01_12:40:32","LEM","11_05_02_16:22:17"
"T_LA_1150",1150,"LA","C_EGD_797",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","11_30_01_12:41:15","LEM","11_30_01_12:41:17"
"T_LA_1151",1151,"LA","C_EGD_796",3,,,,"Dumfries","Dumfries",,,,0,,,0,,,0,,,0,,,,,0,,,"4_4_1659","04_04_59_00:00:00","Tolbooth",3,10,0,0,"Guilty","Execution",0,,,1,"South_and_West",0,0,"She_plead_not_guilty.",1,"Strangle_&_Burn",,,,,,,"Dumfries","Dumfries",,,,"between_2-4_in_the_ordinary_place,_sentenced_on_5_4_1649_to_be_executed_the_next_Wednesday.","LEM","11_30_01_14:57:08","LEM","07_19_02_12:53:42"
"T_LA_1152",1152,"LA","C_EGD_798",3,,,,"Dumfries","Dumfries",,,,0,,,0,,,0,,,0,,,,,0,"witness_statements_were_collected_on_4_5_1658",,"5_4_1659","04_05_59_00:00:00","Tolbooth",5,4,0,0,"Not_Guilty",,0,,,1,"South_and_West",0,0,"She_was_to_remain_in_good_behaviour_under_pain_of_50_merks_and_banishment.",0,,,,,,,,,,,,,,"LEM","11_30_01_15:06:47","LEM","07_23_02_15:53:33"
"T_LA_1153",1153,"LA","C_EGD_584",3,,,,"Aberdeen","Aberdeen",,,,0,,,0,,,0,,,0,,,,,0,,,"9_5_1671","05_09_71_00:00:00",,6,6,0,1,"Not_Guilty",,0,,,1,"North",0,0,,0,,,,,,,,,,,,,,"LEM","12_03_01_09:31:08","LEM","12_03_01_09:36:59"
"T_LA_1154",1154,"LA","C_EGD_1727",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","12_03_01_09:45:32","LEM","12_03_01_09:45:34"
"T_LA_1155",1155,"LA","C_EGD_1729",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","12_03_01_09:46:33","LEM","12_03_01_09:46:35"
"T_LA_1156",1156,"LA","C_EGD_801",3,,,,"Aberdeen","Aberdeen",,,,0,,,0,,,0,,,0,,,,,0,,,"30_3_1671","03_30_71_00:00:00",,0,3,0,0,,,0,,,1,"North",0,0,"No_inidcation_of_the_verdict_or_anything.__The_Aberdeen_roll_says_she_was_'Abs'_probably_means_she_was_acquitted.",0,,,,,,,,,,,,,,"LEM","12_03_01_10:15:02","LEM","11_05_02_16:11:13"
"T_LA_1157",1157,"LA","C_EGD_598",3,,,,"Banff","Banff",,,,0,,,0,,,0,,,0,,,,,0,,,"3_4_1671","04_03_71_00:00:00",,0,4,0,0,,,0,,,1,"North",0,0,"No_indication_of_the_outcome",0,,,,,,,,,,,,,,"LEM","12_03_01_10:33:11","LEM","12_03_01_10:33:42"
"T_LA_1158",1158,"LA","C_EGD_813",3,,,,"Moray","Elgin",,,,0,,,0,,,0,,,0,,,,,0,,,"6_4_1671","04_06_71_00:00:00",,0,0,0,0,,,0,,,1,"North",0,0,"He_was_previously_banished_for_charming,_but_doesn't_say_by_whom.__Perhaps_the_church?",0,,,,,,,,,,,,,,"LEM","12_03_01_10:47:21","LEM","12_03_01_10:48:39"
"T_LA_1159",1159,"LA","C_EGD_803",3,,,,"Moray","Elgin",,,,0,,,0,,,0,,,0,,,,,0,,,"6_4_1671","04_06_71_00:00:00",,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","12_03_01_10:49:19","LEM","12_03_01_10:49:36"
"T_LA_1160",1160,"LA","C_EGD_805",3,,,,"Ross",,,,,0,,,0,,,0,,,0,,,,,0,,,"15_4_1671","04_15_71_00:00:00",,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","12_03_01_10:56:24","LEM","12_03_01_10:56:37"
"T_LA_1161",1161,"LA","C_EGD_587",3,,,,"Dumfries","Dumfries",,,,0,,,1,,,0,,,0,,,,,0,"The_corpse_bleedingordeal_was_conducted_unofficially.__Witness_statements_were_given_on_23,_30_April_1671,_7_May_1671_and_13_5_1671.__Janet_Callen_has_supposedly_lived_with_Elspeth_before_Callen_was_charged_and_executed_for_witchcraft.__On_2_May_1671_she_was_summond_to_appear_at_Dumfries_on_12_May_1671_for_her_trial.",,"15_5_1671","05_15_71_00:00:00",,3,5,0,0,"Guilty","Execution",0,,,1,"South",0,0,,1,"Strangle_&_Burn","18_5_1671","05_18_71_00:00:00",,,,,"Dumfries","Dumfries",,,,,"LEM","12_03_01_11:53:07","LEM","11_07_02_14:41:34"
"T_LA_1162",1162,"LA","C_EGD_588",3,,,,"Dumfries","Dumfries",,,,0,,,1,,,0,,,0,,,,,0,"Witnesses_called_on_3_May_1671_for_her_trial_to_be_held_on_12_May_1671.__On_16_April_1671_she_was_summond_to_appear_for_trial_in_Dumfries.",,"15_5_1671","05_15_71_00:00:00",,3,6,0,0,"Guilty","Execution",0,,,1,"South",0,0,"Not_a_complete_record,_so_could_be_more_people_involved",1,"Strangle_&_Burn","18_5_1671","05_18_71_00:00:00",,,,,"Dumfries","Dumfries",,,,,"LEM","12_03_01_11:59:28","LEM","11_07_02_14:37:56"
